#gene_id	taxID	e_value	fasta_id
LOC121390838			
LOC121385583			
LOC121384960			
LOC121385655			XP_041372350.1|LOC121385655|555
LOC121385640			XP_041372330.1|LOC121385640|245
LOC121385283			
LOC121385284			
LOC121385083			XP_041371553.1|LOC121385083|352
LOC121385175			XP_041371670.1|LOC121385175|485
LOC121385177			
LOC121385176			XP_041371671.1|LOC121385176|228
LOC121385554	33340	4.52E-169	XP_041372203.1|LOC121385554|539
LOC121385084	6448	1.52E-31	XP_041371554.1|LOC121385084|315
LOC121385085	6448	4.89E-69	XP_041371555.1|LOC121385085|1375
LOC121384981	6448	6.58E-61	XP_041371424.1|LOC121384981|1448
LOC121385086			XP_041371556.1|LOC121385086|517
LOC121384961			XP_041371387.1|LOC121384961|111
LOC121385338	6452	1.81E-281	XP_041371915.1|LOC121385338|919
LOC121385087			XP_041371557.1|LOC121385087|502
LOC121385502	6454	2.57E-13	XP_041372138.1|LOC121385502|164
LOC121385628	6452	5.19E-192	XP_041372312.1|LOC121385628|445
LOC121385409	6454	8.76E-167	XP_041372012.1|LOC121385409|862
LOC121385255			
LOC121385599	32521	3.86E-21	XP_041372272.1|LOC121385599|102
LOC121385598			XP_041372271.1|LOC121385598|422
LOC121385245	6452	2.11E-212	XP_041371775.1|LOC121385245|1018
LOC121385089	6447	1.67E-126	XP_041371558.1|LOC121385089|607
LOC121385090	6448	4.86E-59	XP_041371559.1|LOC121385090|179
LOC121385622	6448	6.94E-93	XP_041372302.1|LOC121385622|188
LOC121385612	6448	4.33E-189	XP_041372292.1|LOC121385612|450
LOC121385091	6448	6.28E-100	XP_041371560.1|LOC121385091|445
LOC121385625	6448	1.01E-146	XP_041372306.1|LOC121385625|433
LOC121385579	6452	8.73E-16	XP_041372250.1|LOC121385579|124
LOC121385547	6448	3.92E-190	XP_041372193.1|LOC121385547|433
LOC121384952	6448	7.69E-88	XP_041371379.1|LOC121384952|229
LOC121385092	6448	7.38E-60	XP_041371562.1|LOC121385092|345
LOC121385456	6448	1.91E-224	XP_041372077.1|LOC121385456|436
LOC121384987	6448	0	XP_041371433.1|LOC121384987|901
LOC121385390	6448	6.02E-239	XP_041371990.1|LOC121385390|590
LOC121385093	6452	0	XP_041371563.1|LOC121385093|1243
LOC121385094			XP_041371564.1|LOC121385094|3090
LOC121385017	6448	5.56E-277	XP_041371487.1|LOC121385017|482
LOC121385018			
LOC121385341	6452	4.26E-89	XP_041371917.1|LOC121385341|423
LOC121385161	32523	8.75E-20	XP_041371636.1|LOC121385161|519
LOC121385095			XP_041371565.1|LOC121385095|116
LOC121385286	6448	1.44E-268	XP_041371839.1|LOC121385286|492
LOC121385287	33213	4.54E-21	XP_041371841.1|LOC121385287|136
LOC121385293	6452	1.39E-48	XP_041371847.1|LOC121385293|237
LOC121385096	6448	0	XP_041371566.1|LOC121385096|718
LOC121385097	6448	4.06E-69	XP_041371567.1|LOC121385097|182
LOC121385682			
LOC121385461	6448	0	XP_041372090.1|LOC121385461|741
LOC121385467	6448	2.15E-115	XP_041372098.1|LOC121385467|322
LOC121385098			XP_041371568.1|LOC121385098|110
LOC121385689	36100	2.44E-39	XP_041372394.1|LOC121385689|134
LOC121385100			XP_041371569.1|LOC121385100|184
LOC121384947	6447	5.53E-10	XP_041371370.1|LOC121384947|366
Trnai-aau-23			
LOC121385621	6452	1.14E-105	XP_041372301.1|LOC121385621|307
LOC121384956	6452	2.91E-99	XP_041371383.1|LOC121384956|342
Trnai-aau-24			
Trnai-aau-25			
Trnai-aau-26			
Trnai-aau-27			
Trnai-aau-28			
LOC121385449	6448	1.23E-86	XP_041372070.1|LOC121385449|215
LOC121385459	6452	4.62E-177	XP_041372088.1|LOC121385459|525
LOC121385254	6448	0	XP_041371790.1|LOC121385254|871
LOC121384990	6454	5.71E-13	XP_041371436.1|LOC121384990|178
LOC121385436	6448	1.18E-59	XP_041372049.1|LOC121385436|415
LOC121384976	6454	3.39E-83	XP_041371419.1|LOC121384976|697
LOC121384980			XP_041371422.1|LOC121384980|140
LOC121385356	6448	3.3E-55	XP_041371935.1|LOC121385356|448
LOC121385101	6448	7.32E-20	XP_041371570.1|LOC121385101|434
LOC121385102	6452	8.48E-16	XP_041371572.1|LOC121385102|349
LOC121385260			
LOC121385698			XP_041372405.1|LOC121385698|280
LOC121385103	6452	5.87E-21	XP_041371573.1|LOC121385103|280
LOC121385104			XP_041371574.1|LOC121385104|222
LOC121385703			
LOC121385189			
LOC121385105	6452	2.67E-05	XP_041371575.1|LOC121385105|140
LOC121385106	6454	1.33E-13	XP_041371576.1|LOC121385106|267
LOC121385685			XP_041372387.1|LOC121385685|169
LOC121385107	6452	9.59E-23	XP_041371578.1|LOC121385107|497
LOC121385586			XP_041372258.1|LOC121385586|327
LOC121385662	6452	3.39E-17	XP_041372359.1|LOC121385662|203
LOC121385108	36100	2.75E-09	XP_041371579.1|LOC121385108|420
LOC121385661			XP_041372355.1|LOC121385661|345
LOC121385575	6452	1.51E-25	XP_041372243.1|LOC121385575|555
LOC121385587	6452	1.78E-25	XP_041372259.1|LOC121385587|734
LOC121385659	6454	4.15E-71	XP_041372353.1|LOC121385659|378
LOC121385006	6448	0	XP_041371464.1|LOC121385006|774
LOC121385109	6448	5.84E-103	XP_041371580.1|LOC121385109|235
LOC121385110			XP_041371581.1|LOC121385110|305
LOC121385111	6448	1.05E-43	XP_041371582.1|LOC121385111|107
LOC121385168	6448	4.7E-09	XP_041371649.1|LOC121385168|184
LOC121385169	6448	1.25E-227	XP_041371650.1|LOC121385169|587
LOC121385170	6448	3.27E-137	XP_041371651.1|LOC121385170|271
LOC121385646	6448	9.81E-66	XP_041372339.1|LOC121385646|453
LOC121385112	6452	0	XP_041371583.1|LOC121385112|1291
LOC121385113	6448	7.21E-78	XP_041371584.1|LOC121385113|779
LOC121385115			XP_041371585.1|LOC121385115|347
LOC121385573			XP_041372241.1|LOC121385573|251
LOC121385462	6452	3.48E-06	XP_041372091.1|LOC121385462|148
LOC121385116	6448	5.14E-107	XP_041371586.1|LOC121385116|433
LOC121385117	33317	1.16E-27	XP_041371587.1|LOC121385117|216
LOC121385118	33317	1.66E-26	XP_041371589.1|LOC121385118|156
LOC121385119	6448	8.67E-143	XP_041371590.1|LOC121385119|473
LOC121385386	6448	1.03E-65	XP_041371988.1|LOC121385386|171
Trnas-gcu-3			
Trnas-gcu-4			
LOC121385120	6452	3.98E-57	XP_041371591.1|LOC121385120|189
LOC121385602	6448	1.35E-100	XP_041372276.1|LOC121385602|271
LOC121385381			XP_041371981.1|LOC121385381|187
LOC121385380	6454	3.12E-25	XP_041371979.1|LOC121385380|603
LOC121385121	6454	1.66E-13	XP_041371592.1|LOC121385121|451
LOC121385435			
LOC121385122	6448	3.62E-53	XP_041371593.1|LOC121385122|178
LOC121385592	6448	7.03E-142	XP_041372267.1|LOC121385592|325
LOC121384975	6448	3.13E-200	XP_041371417.1|LOC121384975|421
LOC121385369	6448	1.28E-164	XP_041371964.1|LOC121385369|303
LOC121385422	6545	0.000209	XP_041372033.1|LOC121385422|113
LOC121385420	6448	3.57E-89	XP_041372028.1|LOC121385420|386
LOC121385419	6448	3.89E-80	XP_041372026.1|LOC121385419|466
LOC121385421	6448	4.99E-87	XP_041372032.1|LOC121385421|358
LOC121385243	6454	1.45E-10	XP_041371773.1|LOC121385243|119
LOC121385123			XP_041371594.1|LOC121385123|288
LOC121385438	6448	5.57E-50	XP_041372053.1|LOC121385438|165
LOC121385582	6606	2.36E-106	XP_041372253.1|LOC121385582|468
LOC121385366	6452	6.94E-31	XP_041371958.1|LOC121385366|733
LOC121385364	6454	1.87E-07	XP_041371957.1|LOC121385364|537
LOC121385681			
LOC121385675	6454	3.32E-31	XP_041372377.1|LOC121385675|695
LOC121385678			XP_041372382.1|LOC121385678|444
LOC121385679			
LOC121385676	6452	2.69E-36	XP_041372380.1|LOC121385676|686
LOC121385680			
LOC121385671	6454	5.54E-32	XP_041372371.1|LOC121385671|687
LOC121385124	6454	2.81E-10	XP_041371596.1|LOC121385124|537
LOC121385588	6448	4.33E-34	XP_041372261.1|LOC121385588|213
LOC121384988	6452	4.14E-86	XP_041371434.1|LOC121384988|325
LOC121385264	6448	2.82E-69	XP_041371804.1|LOC121385264|152
LOC121385296	6448	0	XP_041371851.1|LOC121385296|920
LOC121384967	6454	0	XP_041371399.1|LOC121384967|2145
LOC121385335	6448	0	XP_041371911.1|LOC121385335|940
LOC121385125	6448	1.74E-102	XP_041371597.1|LOC121385125|325
LOC121385639	6452	1.01E-139	XP_041372329.1|LOC121385639|527
LOC121385416	6448	5.67E-224	XP_041372020.1|LOC121385416|533
LOC121385126	6452	0	XP_041371598.1|LOC121385126|1152
LOC121385320	6448	0	XP_041371887.1|LOC121385320|1040
LOC121384948	6452	9.84E-181	XP_041371371.1|LOC121384948|456
LOC121385616	6448	2.07E-127	XP_041372295.1|LOC121385616|231
LOC121385266	6452	7.52E-109	XP_041371806.1|LOC121385266|1675
LOC121385127	6454	3.21E-29	XP_041371599.1|LOC121385127|493
LOC121385375	6448	1.48E-120	XP_041371971.1|LOC121385375|336
LOC121385664	6448	1.9E-207	XP_041372362.1|LOC121385664|430
LOC121385665	6447	4.54E-21	XP_041372363.1|LOC121385665|136
LOC121385000	6448	0	XP_041371457.1|LOC121385000|696
LOC121385544	6448	2.97E-219	XP_041372188.1|LOC121385544|412
LOC121385159	6448	3.78E-160	XP_041371632.1|LOC121385159|689
LOC121385158	6448	3.41E-128	XP_041371630.1|LOC121385158|789
LOC121385180	6448	3.9E-265	XP_041371676.1|LOC121385180|373
LOC121385477	6448	8.37E-175	XP_041372109.1|LOC121385477|315
LOC121385288	6448	1.58E-142	XP_041371842.1|LOC121385288|752
LOC121385334	6448	6.01E-64	XP_041371910.1|LOC121385334|228
LOC121385522	6448	4.76E-161	XP_041372161.1|LOC121385522|612
LOC121384945	6448	2.37E-194	XP_041371368.1|LOC121384945|347
LOC121385437	6448	0	XP_041372050.1|LOC121385437|772
LOC121385249	6452	5.54E-18	XP_041371783.1|LOC121385249|497
LOC121385453	6448	2.79E-68	XP_041372072.1|LOC121385453|619
LOC121385353	6448	4.86E-62	XP_041371929.1|LOC121385353|573
LOC121384946	6448	8.96E-75	XP_041371369.1|LOC121384946|702
LOC121385555	6452	9.71E-222	XP_041372205.1|LOC121385555|716
LOC121385128			XP_041371600.1|LOC121385128|208
LOC121385485	6448	1.04E-200	XP_041372118.1|LOC121385485|569
LOC121385623	6447	8.75E-32	XP_041372303.1|LOC121385623|153
LOC121385511	6452	7.26E-65	XP_041372149.1|LOC121385511|137
LOC121385179			
LOC121385130	6548	6.81E-25	XP_041371601.1|LOC121385130|138
LOC121385282	6452	2.09E-22	XP_041371836.1|LOC121385282|301
LOC121385595			
LOC121385508			XP_041372143.1|LOC121385508|225
LOC121385131	6448	2.54E-57	XP_041371602.1|LOC121385131|337
LOC121385345	6448	0	XP_041371922.1|LOC121385345|927
LOC121385208	6448	2.14E-89	XP_041371713.1|LOC121385208|182
LOC121385549	6448	4.59E-12	XP_041372195.1|LOC121385549|255
LOC121385132	6454	7.31E-155	XP_041371603.1|LOC121385132|1015
LOC121385466	6452	3.01E-38	XP_041372095.1|LOC121385466|743
LOC121385201	6448	5.59E-151	XP_041371705.1|LOC121385201|329
LOC121385133	6448	5.4E-223	XP_041371605.1|LOC121385133|487
LOC121385210	6448	4.4E-306	XP_041371715.1|LOC121385210|535
LOC121385211			
LOC121385209	6452	9.12E-235	XP_041371714.1|LOC121385209|1332
LOC121385332			
LOC121385329	6452	3.21E-24	XP_041371900.1|LOC121385329|520
LOC121385213	6448	6.99E-130	XP_041371719.1|LOC121385213|516
LOC121384979	6448	0	XP_041371421.1|LOC121384979|1246
LOC121385636	6452	7.64E-73	XP_041372326.1|LOC121385636|355
LOC121385134			XP_041371606.1|LOC121385134|399
LOC121385135	6448	5.56E-143	XP_041371607.1|LOC121385135|858
LOC121385323	6448	2.35E-199	XP_041371894.1|LOC121385323|603
LOC121385667	6452	1.47E-37	XP_041372365.1|LOC121385667|81
LOC121385657	6452	1.8E-176	XP_041372351.1|LOC121385657|432
LOC121385136	6452	1.19E-21	XP_041371608.1|LOC121385136|449
LOC121384941			XP_041371361.1|LOC121384941|654
LOC121385450			
LOC121385666	6448	1.3E-147	XP_041372364.1|LOC121385666|405
LOC121385468	6448	5.5E-138	XP_041372099.1|LOC121385468|1381
LOC121385312	6448	4.19E-64	XP_041371878.1|LOC121385312|163
LOC121385222	6452	1.17E-67	XP_041371739.1|LOC121385222|383
LOC121385246	6448	3.41E-85	XP_041371779.1|LOC121385246|433
LOC121385631	6448	2.6E-88	XP_041372319.1|LOC121385631|140
LOC121385429	6448	1.07E-297	XP_041372040.1|LOC121385429|672
LOC121385647			XP_041372343.1|LOC121385647|152
LOC121385256	6448	6.07E-182	XP_041371794.1|LOC121385256|1580
LOC121384953	6448	1.63E-24	XP_041371380.1|LOC121384953|926
LOC121385137			XP_041371609.1|LOC121385137|1596
LOC121385624	6448	0	XP_041372305.1|LOC121385624|1604
LOC121385184	6448	8.98E-12	XP_041371682.1|LOC121385184|195
LOC121385139	33317	1.56E-53	XP_041371610.1|LOC121385139|209
LOC121385185			
LOC121385013	36100	0.000143	XP_041371479.1|LOC121385013|1297
LOC121385140	6452	4.4E-16	XP_041371611.1|LOC121385140|365
LOC121385141	6447	1.14E-72	XP_041371612.1|LOC121385141|617
LOC121385221	104711	3.62E-108	XP_041371738.1|LOC121385221|253
LOC121385656			
LOC121384969	6448	9.84E-216	XP_041371410.1|LOC121384969|2676
LOC121385694	6448	5.32E-136	XP_041372401.1|LOC121385694|708
LOC121385695			
LOC121385142	6448	3.48E-208	XP_041371614.1|LOC121385142|684
LOC121385164	6448	2.9E-145	XP_041371642.1|LOC121385164|718
LOC121385359	6452	2.17E-94	XP_041371943.1|LOC121385359|174
LOC121385228			
LOC121385143	6454	3.97E-147	XP_041371615.1|LOC121385143|494
LOC121385144	6448	0	XP_041371616.1|LOC121385144|1328
LOC121385330	6448	1.92E-109	XP_041371902.1|LOC121385330|184
LOC121385145			XP_041371617.1|LOC121385145|313
LOC121385395	6452	6.95E-138	XP_041371999.1|LOC121385395|270
LOC121385458	6448	4.7E-110	XP_041372087.1|LOC121385458|252
LOC121385618	6448	3.88E-123	XP_041372299.1|LOC121385618|270
LOC121385230			
LOC121385229	6452	8.71E-107	XP_041371745.1|LOC121385229|279
LOC121385580	6454	1.58E-95	XP_041372251.1|LOC121385580|266
LOC121385146	6448	1.24E-52	XP_041371618.1|LOC121385146|160
LOC121385223	6452	1.15E-130	XP_041371741.1|LOC121385223|289
LOC121385147			XP_041371619.1|LOC121385147|125
LOC121385426	6448	1.03E-92	XP_041372037.1|LOC121385426|236
LOC121385148			XP_041371620.1|LOC121385148|306
LOC121385414	6452	6.91E-104	XP_041372019.1|LOC121385414|385
LOC121385674	6448	4.13E-67	XP_041372376.1|LOC121385674|681
LOC121384973	6448	4.77E-126	XP_041371413.1|LOC121384973|337
LOC121385149	6448	2.98E-16	XP_041371621.1|LOC121385149|549
LOC121384985	6452	2.33E-84	XP_041371429.1|LOC121384985|357
LOC121385150	6452	5.52E-52	XP_041371622.1|LOC121385150|288
LOC121384984	6448	3.63E-112	XP_041371428.1|LOC121384984|1486
LOC121385376	6452	1.18E-197	XP_041371975.1|LOC121385376|609
LOC121385660	6452	0	XP_041372354.1|LOC121385660|1685
LOC121385309	6452	5.65E-250	XP_041371868.1|LOC121385309|903
LOC121385591			XP_041372266.1|LOC121385591|407
LOC121385605	6448	1.45E-245	XP_041372278.1|LOC121385605|821
LOC121385152	6452	1.27E-82	XP_041371623.1|LOC121385152|160
LOC121385447	6448	1.04E-80	XP_041372067.1|LOC121385447|200
LOC121385324	6448	2.24E-86	XP_041371895.1|LOC121385324|355
LOC121385301	6448	1.81E-58	XP_041371856.1|LOC121385301|374
LOC121384942	6452	1.44E-131	XP_041371362.1|LOC121384942|465
LOC121385697	6448	2.72E-68	XP_041372404.1|LOC121385697|160
LOC121385576	6454	2.58E-78	XP_041372244.1|LOC121385576|220
LOC121385153			XP_041371624.1|LOC121385153|221
LOC121385154			XP_041371625.1|LOC121385154|933
LOC121385155	6454	6.24E-14	XP_041371627.1|LOC121385155|489
LOC121385156			XP_041371628.1|LOC121385156|439
LOC121385157	299321	0.000515	XP_041371629.1|LOC121385157|507
LOC121385333			
LOC121373208	7952	2.36E-109	XP_041355618.1|LOC121373208|333
LOC121373425			
LOC121372861	6448	1.29E-75	XP_041355235.1|LOC121372861|340
LOC121373444	6448	8.55E-46	XP_041356040.1|LOC121373444|314
LOC121373252			
LOC121373445	6448	2.08E-06	XP_041356041.1|LOC121373445|104
LOC121373539			XP_041356151.1|LOC121373539|109
LOC121373446			XP_041356042.1|LOC121373446|687
LOC121373540			
LOC121373541			
LOC121373542			
LOC121373694	6447	2.64E-144	XP_041356356.1|LOC121373694|683
LOC121372868	6452	8.44E-86	XP_041355242.1|LOC121372868|222
LOC121372879			
LOC121373688	6448	6.87E-105	XP_041356349.1|LOC121373688|215
LOC121373191	6448	8.01E-184	XP_041355581.1|LOC121373191|396
LOC121373448	6452	3.51E-243	XP_041356043.1|LOC121373448|848
LOC121373820	6452	1.39E-48	XP_041356529.1|LOC121373820|280
LOC121373819	6447	2.05E-86	XP_041356528.1|LOC121373819|1162
LOC121373682	6452	1.58E-239	XP_041356336.1|LOC121373682|574
LOC121373821	6448	4.06E-23	XP_041356534.1|LOC121373821|871
LOC121373449	6448	1.2E-14	XP_041356044.1|LOC121373449|297
LOC121373603	6448	5.54E-182	XP_041356231.1|LOC121373603|483
LOC121373192	6448	5.2E-222	XP_041355582.1|LOC121373192|399
LOC121373193	6447	1.3E-84	XP_041355585.1|LOC121373193|220
LOC121373416	6448	3.98E-237	XP_041355994.1|LOC121373416|352
LOC121373307	6448	2.16E-49	XP_041355796.1|LOC121373307|556
LOC121373547	6454	1.85E-51	XP_041356157.1|LOC121373547|566
LOC121373243	6452	1.37E-33	XP_041355685.1|LOC121373243|235
LOC121373410			
LOC121373272	6454	9.11E-29	XP_041355727.1|LOC121373272|503
LOC121373502	6448	3.2E-74	XP_041356105.1|LOC121373502|254
LOC121373504			
LOC121373505			
LOC121373452	6454	8.8E-215	XP_041356051.1|LOC121373452|2078
LOC121373197	6448	3.51E-38	XP_041355587.1|LOC121373197|152
LOC121373195	6452	7.27E-44	XP_041355586.1|LOC121373195|251
LOC121373453	6454	3.35E-23	XP_041356052.1|LOC121373453|122
LOC121373454	6452	3.65E-101	XP_041356053.1|LOC121373454|673
LOC121373198	6452	7.14E-107	XP_041355588.1|LOC121373198|439
LOC121373456	6448	2.43E-65	XP_041356054.1|LOC121373456|568
LOC121373199			
LOC121373200	6452	2.15E-93	XP_041355597.1|LOC121373200|771
LOC121373457	6448	2.55E-114	XP_041356055.1|LOC121373457|754
LOC121373309	33317	0.000712	XP_041355799.1|LOC121373309|384
LOC121373310			
LOC121373313	6448	7.74E-218	XP_041355810.1|LOC121373313|455
LOC121372888			
LOC121373433	6448	1.86E-111	XP_041356019.1|LOC121373433|221
LOC121373581			
LOC121373579			XP_041356198.1|LOC121373579|173
LOC121373582			
LOC121373202	6452	1.60e-311	XP_041355610.1|LOC121373202|732
LOC121373808	45264	1.18E-144	XP_041356519.1|LOC121373808|834
LOC121373353	6452	1.22E-91	XP_041355883.1|LOC121373353|346
LOC121373459	6448	4.82E-79	XP_041356058.1|LOC121373459|269
LOC121373461	6447	5.69E-82	XP_041356060.1|LOC121373461|285
LOC121373462	6448	2.43E-89	XP_041356061.1|LOC121373462|269
LOC121373679	6452	4.15E-64	XP_041356335.1|LOC121373679|193
LOC121373421	6452	4.03E-215	XP_041356001.1|LOC121373421|2701
LOC121373801	6452	2.52E-162	XP_041356509.1|LOC121373801|649
LOC121373463			XP_041356062.1|LOC121373463|1210
LOC121373254			
LOC121373367	6448	2.47E-53	XP_041355911.1|LOC121373367|84
LOC121373235	6448	6.89E-133	XP_041355669.1|LOC121373235|209
LOC121373470	6448	7.82E-121	XP_041356069.1|LOC121373470|395
LOC121373205	6448	3.7E-56	XP_041355616.1|LOC121373205|116
LOC121373831	6452	1.82E-274	XP_041356540.1|LOC121373831|984
LOC121373471	6448	0	XP_041356070.1|LOC121373471|1129
LOC121373216			
LOC121373215	6448	7.27E-115	XP_041355637.1|LOC121373215|616
LOC121373472	6448	5.31E-94	XP_041356071.1|LOC121373472|268
LOC121373345	6454	1.22E-245	XP_041355857.1|LOC121373345|1306
LOC121373400	6448	1.59E-60	XP_041355978.1|LOC121373400|112
LOC121373206			
LOC121373473	6448	0	XP_041356072.1|LOC121373473|2145
LOC121373209	6452	1.44E-287	XP_041355619.1|LOC121373209|2462
LOC121373210	6452	0	XP_041355622.1|LOC121373210|2331
LOC121373212	6448	1.13E-171	XP_041355626.1|LOC121373212|1622
LOC121373798	6448	4.11E-121	XP_041356506.1|LOC121373798|1182
LOC121373827			
LOC121373474	6447	1.53E-33	XP_041356073.1|LOC121373474|203
LOC121372900			
LOC121373743	6454	1.83E-08	XP_041356431.1|LOC121373743|192
LOC121372862			
LOC121373334			
LOC121373479	6465	5.3E-06	XP_041356080.1|LOC121373479|202
LOC121372852			XP_041355224.1|LOC121372852|1985
LOC121373480	6454	1.9E-23	XP_041356081.1|LOC121373480|2466
LOC121373255	6448	3.98E-12	XP_041355698.1|LOC121373255|103
LOC121373256	6448	2.28E-92	XP_041355699.1|LOC121373256|342
LOC121373233			XP_041355664.1|LOC121373233|989
LOC121373451	1206795	3.61E-06	XP_041356047.1|LOC121373451|1194
LOC121373481	6545	9.58E-70	XP_041356082.1|LOC121373481|239
LOC121373358	6545	2.59E-228	XP_041355890.1|LOC121373358|502
LOC121373482	2785011	1.23E-34	XP_041356083.1|LOC121373482|246
LOC121373214	6452	0	XP_041355632.1|LOC121373214|1352
LOC121373726	6448	1.45E-111	XP_041356415.1|LOC121373726|309
LOC121373389	6454	1.04E-05	XP_041355958.1|LOC121373389|222
LOC121373483	46514	3E-275	XP_041356084.1|LOC121373483|597
LOC121373403			XP_041355983.1|LOC121373403|237
LOC121373851	6454	4.11E-59	XP_041356560.1|LOC121373851|793
LOC121373484	6452	1.13E-224	XP_041356085.1|LOC121373484|400
LOC121373434	6448	2.51E-156	XP_041356021.1|LOC121373434|554
LOC121373227			
LOC121373228			
LOC121373617	6452	0	XP_041356250.1|LOC121373617|850
LOC121373848	6452	3.07E-62	XP_041356556.1|LOC121373848|417
LOC121373588	6452	4.45E-60	XP_041356211.1|LOC121373588|247
LOC121373585			XP_041356206.1|LOC121373585|348
LOC121373426			XP_041356004.1|LOC121373426|373
LOC121372894	6454	2.07E-15	XP_041355264.1|LOC121372894|315
LOC121373555	6454	1.92E-15	XP_041356172.1|LOC121373555|306
LOC121373412			XP_041355991.1|LOC121373412|364
LOC121373368			XP_041355912.1|LOC121373368|506
LOC121373369			XP_041355916.1|LOC121373369|355
LOC121373377			XP_041355930.1|LOC121373377|455
LOC121373486			XP_041356090.1|LOC121373486|483
LOC121373602			XP_041356230.1|LOC121373602|340
LOC121373384			XP_041355946.1|LOC121373384|380
LOC121373438			XP_041356029.1|LOC121373438|439
LOC121373346			XP_041355860.1|LOC121373346|290
LOC121373423	6448	2.2E-170	XP_041356002.1|LOC121373423|1091
